Input Data,

,
Material Data,

,
matID,Soft PE80
density,938
eDyn0degC,2.62
dEdyndT,-0.037
creepModulus,0.3
poisson,0.38

,
Pipe Data,

,
pipeID,250mm_SDR11
diameter,250
sdr,11
notchDepth,0
diameterCreepRatio,1

,
Test Setup Data,

,
fullScale,2
tempDegC,0
p0bar,5
isBackfilled,2
backfillDepth,100
backfillDensity,2200
solidInsidePipe,0.25
waterInsidePipe,0.25

,
Program Control Data,

,
outflowModelOn,0
lambda,3
solutionmethod,2
numberOfSpeedValues,50
elementsInL,10
aDotc0,0.5

,
Log number,aDotc0,Irwin Corten Force,diameterRes0,residualCrackClosure,densityratio,zetaclosure,nodeAtClosure,outflowLength,p1bar,v0,vStarRes,factor,aDotCLfactor,aDotcClfactor_backfilled,maxIterations,iterations,m[0],m[1],alpha[0],alpha[1],error,notConverged,pStarUnchoke,xUnch,pHalfStar,pStar,tStar,tStarUnchoke,simpsonIntegral,unchoked,tStarOutflow2
3,0,0.689812,250,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.86,0.689812,250,0,12.589,2,20,3,4.08599,0.993653,0,10.1361,1.02884,1.36301,50,3,4.90974,6.43311,9.07329,2.67202,0.44178,0,0,0,0,0,0,0,0,0,0
5,0.86,0.689812,250,0,12.589,2,20,3,4.08599,0.993653,0,10.1361,1.02884,1.36301,50,0,4.84963,6.42482,9.28773,2.72985,0,1,0,0,0,0,0,0,0,0,0
6,0.86,0.689812,250,0,12.589,2,17,3,4.08599,0.993653,0,10.1361,1.02884,1.36301,50,0,4.84963,6.42482,9.28773,2.72985,0.473354,1,0,0,0,0,0,0,0,0,0
7,0.86,0.689812,250,0,12.589,2,17,3,4.08599,0.993653,0,10.1361,1.02884,1.36301,50,1,4.84963,6.42482,9.28773,2.72985,0.473354,0,0,0,0,0,0,0,0,0,0
 
1,0,0,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0.689812,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0.689812,250,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.88,0.689812,250,0,12.589,2,20,3,4.20875,1.02351,0,10.0693,1.03019,1.38009,50,1,4.84963,6.42482,9.28773,2.72985,0.473354,0,0,0,0,0,0,0,0,0,0
5,0.88,0.689812,250,0,12.589,2,20,3,4.20875,1.02351,0,10.0693,1.03019,1.38009,50,0,4.78961,6.41636,9.50222,2.78781,0,1,0,0,0,0,0,0,0,0,0
6,0.88,0.689812,250,0,12.589,2,16,3,4.20875,1.02351,0,10.0693,1.03019,1.38009,50,0,4.78961,6.41636,9.50222,2.78781,0.502686,1,0,0,0,0,0,0,0,0,0
7,0.88,0.689812,250,0,12.589,2,16,3,4.20875,1.02351,0,10.0693,1.03019,1.38009,50,1,4.78961,6.41636,9.50222,2.78781,0.502686,0,0,0,0,0,0,0,0,0,0
 
1,0,0,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0.689812,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0.689812,250,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.9,0.689812,250,0,12.589,2,20,3,4.33404,1.05397,0,10.0005,1.03158,1.39756,50,1,4.78961,6.41636,9.50222,2.78781,0.502686,0,0,0,0,0,0,0,0,0,0
5,0.9,0.689812,250,0,12.589,2,20,3,4.33404,1.05397,0,10.0005,1.03158,1.39756,50,0,4.72973,6.40773,9.71675,2.84587,0,1,0,0,0,0,0,0,0,0,0
6,0.9,0.689812,250,0,12.589,2,14,3,4.33404,1.05397,0,10.0005,1.03158,1.39756,50,0,4.72973,6.40773,9.71675,2.84587,0.552208,1,0,0,0,0,0,0,0,0,0
7,0.9,0.689812,250,0,12.589,2,14,3,4.33404,1.05397,0,10.0005,1.03158,1.39756,50,1,4.72973,6.40773,9.71675,2.84587,0.552208,0,0,0,0,0,0,0,0,0,0
 
1,0,0,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0.689812,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0.689812,250,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.92,0.689812,250,0,12.589,2,20,3,4.46191,1.08507,0,9.92973,1.033,1.41543,50,1,4.72973,6.40773,9.71675,2.84587,0.552208,0,0,0,0,0,0,0,0,0,0
5,0.92,0.689812,250,0,12.589,2,20,3,4.46191,1.08507,0,9.92973,1.033,1.41543,50,0,4.67003,6.39893,9.93131,2.90404,0,1,0,0,0,0,0,0,0,0,0
6,0.92,0.689812,250,0,12.589,2,14,3,4.46191,1.08507,0,9.92973,1.033,1.41543,50,0,4.67003,6.39893,9.93131,2.90404,0.559668,1,0,0,0,0,0,0,0,0,0
7,0.92,0.689812,250,0,12.589,2,14,3,4.46191,1.08507,0,9.92973,1.033,1.41543,50,1,4.67003,6.39893,9.93131,2.90404,0.559668,0,0,0,0,0,0,0,0,0,0
 
1,0,0,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0.689812,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0.689812,250,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.94,0.689812,250,0,12.589,2,20,3,4.59239,1.1168,0,9.85733,1.03445,1.43369,50,1,4.67003,6.39893,9.93131,2.90404,0.559668,0,0,0,0,0,0,0,0,0,0
5,0.94,0.689812,250,0,12.589,2,20,3,4.59239,1.1168,0,9.85733,1.03445,1.43369,50,0,4.61055,6.38996,10.1459,2.96231,0,1,0,0,0,0,0,0,0,0,0
6,0.94,0.689812,250,0,12.589,2,13,3,4.59239,1.1168,0,9.85733,1.03445,1.43369,50,0,4.61055,6.38996,10.1459,2.96231,0.59012,1,0,0,0,0,0,0,0,0,0
7,0.94,0.689812,250,0,12.589,2,13,3,4.59239,1.1168,0,9.85733,1.03445,1.43369,50,1,4.61055,6.38996,10.1459,2.96231,0.59012,0,0,0,0,0,0,0,0,0,0
 
1,0,0,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0.689812,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0.689812,250,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.96,0.689812,250,0,12.589,2,20,3,4.72554,1.14918,0,9.78341,1.03593,1.45234,50,1,4.61055,6.38996,10.1459,2.96231,0.59012,0,0,0,0,0,0,0,0,0,0
5,0.96,0.689812,250,0,12.589,2,20,3,4.72554,1.14918,0,9.78341,1.03593,1.45234,50,0,4.55134,6.38082,10.3606,3.02068,0,1,0,0,0,0,0,0,0,0,0
6,0.96,0.689812,250,0,12.589,2,12,3,4.72554,1.14918,0,9.78341,1.03593,1.45234,50,0,4.55134,6.38082,10.3606,3.02068,0.623724,1,0,0,0,0,0,0,0,0,0
7,0.96,0.689812,250,0,12.589,2,12,3,4.72554,1.14918,0,9.78341,1.03593,1.45234,50,1,4.55134,6.38082,10.3606,3.02068,0.623724,0,0,0,0,0,0,0,0,0,0
 
1,0,0,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0.689812,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0.689812,250,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.98,0.689812,250,0,12.589,2,20,3,4.86139,1.18222,0,9.70813,1.03744,1.47138,50,1,4.55134,6.38082,10.3606,3.02068,0.623724,0,0,0,0,0,0,0,0,0,0
5,0.98,0.689812,250,0,12.589,2,20,3,4.86139,1.18222,0,9.70813,1.03744,1.47138,50,0,4.49244,6.37151,10.5752,3.07913,0,1,0,0,0,0,0,0,0,0,0
6,0.98,0.689812,250,0,12.589,2,12,3,4.86139,1.18222,0,9.70813,1.03744,1.47138,50,0,4.49244,6.37151,10.5752,3.07913,0.628846,1,0,0,0,0,0,0,0,0,0
7,0.98,0.689812,250,0,12.589,2,12,3,4.86139,1.18222,0,9.70813,1.03744,1.47138,50,1,4.49244,6.37151,10.5752,3.07913,0.628846,0,0,0,0,0,0,0,0,0,0
 
1,0,0,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0.689812,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0.689812,250,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,0.689812,250,0,12.589,2,20,3,5,1.21593,0,9.63164,1.03899,1.49082,50,1,4.49244,6.37151,10.5752,3.07913,0.628846,0,0,0,0,0,0,0,0,0,0
5,1,0.689812,250,0,12.589,2,20,3,5,1.21593,0,9.63164,1.03899,1.49082,50,0,4.43387,6.36204,10.7899,3.13766,0,1,0,0,0,0,0,0,0,0,0
6,1,0.689812,250,0,12.589,2,11,3,5,1.21593,0,9.63164,1.03899,1.49082,50,0,4.43387,6.36204,10.7899,3.13766,0.665506,1,0,0,0,0,0,0,0,0,0
7,1,0.689812,250,0,12.589,2,11,3,5,1.21593,0,9.63164,1.03899,1.49082,50,1,4.43387,6.36204,10.7899,3.13766,0.665506,0,0,0,0,0,0,0,0,0,0
 
1,0,0,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
